session_id,user_id,session_date,session_duration_mins,device,plan
SESS010542,USR0569,2024-06-28,24,Web,Starter
SESS010543,USR0569,2024-06-20,27,Mobile,Starter
SESS010544,USR0569,2024-06-19,34,Web,Starter
SESS010545,USR0569,2024-06-25,25,Mobile,Starter
SESS010546,USR0570,2024-06-12,23,Web,Starter
SESS010547,USR0570,2024-06-27,31,Mobile,Starter
SESS010548,USR0570,2024-06-13,43,Mobile,Starter
SESS010549,USR0570,2024-06-26,28,Desktop App,Starter
SESS010550,USR0570,2024-06-19,30,Web,Starter
SESS010551,USR0570,2024-06-29,15,Mobile,Starter
SESS010552,USR0570,2024-06-19,26,Desktop App,Starter
SESS010553,USR0570,2024-06-28,30,Web,Starter
SESS010554,USR0570,2024-06-16,10,Web,Starter
SESS010555,USR0570,2024-06-14,43,Mobile,Starter
SESS010556,USR0570,2024-06-11,43,Desktop App,Starter
SESS010557,USR0570,2024-06-15,45,Web,Starter
SESS010558,USR0570,2024-06-16,14,Web,Starter
SESS010559,USR0570,2024-06-23,25,Web,Starter
SESS010560,USR0570,2024-06-29,24,Mobile,Starter
SESS010561,USR0570,2024-06-26,30,Web,Starter
SESS010562,USR0570,2024-06-28,23,Mobile,Starter
SESS010563,USR0570,2024-06-05,41,Mobile,Starter
SESS010564,USR0571,2024-05-03,7,Web,Trial
SESS010565,USR0571,2024-03-31,8,Mobile,Trial
SESS010566,USR0571,2024-04-02,6,Web,Trial
SESS010567,USR0571,2024-03-28,8,Mobile,Trial
SESS010568,USR0571,2024-02-16,25,Web,Trial
SESS010569,USR0572,2024-06-06,11,Web,Starter
SESS010570,USR0572,2024-05-16,26,Web,Starter
SESS010571,USR0572,2024-06-01,32,Mobile,Starter
SESS010572,USR0572,2024-06-19,15,Mobile,Starter
SESS010573,USR0572,2024-05-13,35,Desktop App,Starter
SESS010574,USR0572,2024-05-23,39,Mobile,Starter
SESS010575,USR0572,2024-05-31,45,Web,Starter
SESS010576,USR0573,2024-05-01,46,Mobile,Growth
SESS010577,USR0573,2024-06-16,41,Web,Growth
SESS010578,USR0573,2024-05-19,21,Web,Growth
SESS010579,USR0573,2024-05-04,36,Mobile,Growth
SESS010580,USR0573,2024-05-04,51,Mobile,Growth
SESS010581,USR0573,2024-06-20,18,Desktop App,Growth
SESS010582,USR0573,2024-06-18,33,Web,Growth
SESS010583,USR0573,2024-06-26,57,Web,Growth
SESS010584,USR0573,2024-05-01,49,Web,Growth
SESS010585,USR0573,2024-06-23,42,Web,Growth
SESS010586,USR0573,2024-05-25,37,Web,Growth
SESS010587,USR0573,2024-05-07,38,Web,Growth
SESS010588,USR0573,2024-06-22,45,Web,Growth
SESS010589,USR0573,2024-05-09,18,Desktop App,Growth
SESS010590,USR0573,2024-05-19,31,Web,Growth
SESS010591,USR0573,2024-06-21,25,Mobile,Growth
SESS010592,USR0573,2024-06-03,35,Mobile,Growth
SESS010593,USR0573,2024-05-01,25,Web,Growth
SESS010594,USR0573,2024-05-18,27,Web,Growth
SESS010595,USR0573,2024-06-10,23,Web,Growth
SESS010596,USR0573,2024-05-26,45,Web,Growth
SESS010597,USR0573,2024-04-30,50,Desktop App,Growth
SESS010598,USR0573,2024-05-05,37,Web,Growth
SESS010599,USR0573,2024-05-26,28,Mobile,Growth
SESS010600,USR0573,2024-06-07,50,Web,Growth
SESS010601,USR0573,2024-05-28,49,Mobile,Growth
SESS010602,USR0574,2024-05-30,19,Web,Trial
SESS010603,USR0574,2024-04-04,11,Web,Trial
SESS010604,USR0574,2024-04-04,22,Web,Trial
SESS010605,USR0574,2024-06-30,24,Web,Trial
SESS010606,USR0574,2024-06-25,15,Web,Trial
SESS010607,USR0574,2024-04-04,16,Web,Trial
SESS010608,USR0575,2024-03-28,27,Mobile,Growth
SESS010609,USR0575,2024-06-11,33,Web,Growth
SESS010610,USR0575,2024-04-07,25,Web,Growth
SESS010611,USR0575,2024-06-30,27,Mobile,Growth
SESS010612,USR0575,2024-05-09,44,Desktop App,Growth
SESS010613,USR0575,2024-04-10,29,Mobile,Growth
SESS010614,USR0575,2024-04-06,27,Web,Growth
SESS010615,USR0575,2024-05-14,44,Desktop App,Growth
SESS010616,USR0575,2024-05-08,51,Web,Growth
SESS010617,USR0575,2024-04-25,19,Web,Growth
SESS010618,USR0575,2024-04-07,43,Mobile,Growth
SESS010619,USR0575,2024-05-27,29,Web,Growth
SESS010620,USR0575,2024-04-23,48,Web,Growth
SESS010621,USR0575,2024-04-29,60,Web,Growth
SESS010622,USR0575,2024-06-04,16,Web,Growth
SESS010623,USR0575,2024-06-26,17,Mobile,Growth
SESS010624,USR0575,2024-05-22,19,Web,Growth
SESS010625,USR0575,2024-05-29,42,Mobile,Growth
SESS010626,USR0575,2024-05-19,53,Desktop App,Growth
SESS010627,USR0575,2024-06-30,52,Web,Growth
SESS010628,USR0575,2024-04-17,55,Mobile,Growth
SESS010629,USR0575,2024-05-30,54,Desktop App,Growth
SESS010630,USR0575,2024-04-16,57,Desktop App,Growth
SESS010631,USR0575,2024-06-20,40,Web,Growth
SESS010632,USR0576,2024-06-27,14,Web,Starter
SESS010633,USR0576,2024-06-28,23,Web,Starter
SESS010634,USR0576,2024-06-12,14,Web,Starter
SESS010635,USR0576,2024-06-04,26,Mobile,Starter
SESS010636,USR0576,2024-06-06,14,Web,Starter
SESS010637,USR0576,2024-06-18,37,Web,Starter
SESS010638,USR0577,2024-06-30,30,Web,Starter
SESS010639,USR0577,2024-06-27,17,Mobile,Starter
SESS010640,USR0577,2024-06-21,45,Web,Starter
SESS010641,USR0577,2024-06-26,34,Web,Starter
SESS010642,USR0577,2024-06-27,39,Web,Starter
SESS010643,USR0577,2024-06-29,35,Web,Starter
SESS010644,USR0577,2024-06-26,44,Desktop App,Starter
SESS010645,USR0577,2024-06-23,37,Web,Starter
SESS010646,USR0577,2024-06-30,26,Web,Starter
SESS010647,USR0577,2024-06-24,33,Web,Starter
SESS010648,USR0577,2024-06-21,39,Mobile,Starter
SESS010649,USR0577,2024-06-28,10,Desktop App,Starter
SESS010650,USR0577,2024-06-24,21,Web,Starter
SESS010651,USR0577,2024-06-27,34,Web,Starter
SESS010652,USR0577,2024-06-21,29,Web,Starter
SESS010653,USR0577,2024-06-24,30,Web,Starter
SESS010654,USR0577,2024-06-30,23,Mobile,Starter
SESS010655,USR0577,2024-06-27,43,Web,Starter
SESS010656,USR0578,2024-04-17,43,Web,Growth
SESS010657,USR0578,2024-04-14,26,Web,Growth
SESS010658,USR0578,2024-05-04,36,Web,Growth
SESS010659,USR0578,2024-05-28,43,Web,Growth
SESS010660,USR0578,2024-04-26,26,Mobile,Growth
SESS010661,USR0578,2024-06-06,49,Web,Growth
SESS010662,USR0578,2024-06-08,28,Mobile,Growth
SESS010663,USR0578,2024-05-07,41,Mobile,Growth
SESS010664,USR0578,2024-06-10,16,Web,Growth
SESS010665,USR0578,2024-04-26,58,Mobile,Growth
SESS010666,USR0578,2024-05-29,53,Mobile,Growth
SESS010667,USR0578,2024-06-26,36,Web,Growth
SESS010668,USR0578,2024-04-21,55,Mobile,Growth
SESS010669,USR0578,2024-05-30,40,Web,Growth
SESS010670,USR0578,2024-04-28,33,Desktop App,Growth
SESS010671,USR0578,2024-05-23,47,Web,Growth
SESS010672,USR0578,2024-06-30,49,Mobile,Growth
SESS010673,USR0578,2024-05-28,21,Mobile,Growth
SESS010674,USR0578,2024-04-18,38,Web,Growth
SESS010675,USR0578,2024-03-31,50,Web,Growth
SESS010676,USR0578,2024-05-14,50,Web,Growth
SESS010677,USR0578,2024-04-09,38,Web,Growth
SESS010678,USR0578,2024-05-17,58,Mobile,Growth
SESS010679,USR0578,2024-05-12,18,Mobile,Growth
SESS010680,USR0578,2024-06-15,28,Desktop App,Growth
SESS010681,USR0578,2024-04-22,38,Mobile,Growth
SESS010682,USR0578,2024-04-06,60,Web,Growth
SESS010683,USR0578,2024-06-17,47,Desktop App,Growth
SESS010684,USR0578,2024-05-04,29,Web,Growth
SESS010685,USR0578,2024-06-02,52,Desktop App,Growth
SESS010686,USR0579,2024-05-07,53,Desktop App,Growth
SESS010687,USR0579,2024-04-24,39,Web,Growth
SESS010688,USR0579,2024-05-27,58,Web,Growth
SESS010689,USR0579,2024-04-07,60,Mobile,Growth
SESS010690,USR0579,2024-05-20,48,Mobile,Growth
SESS010691,USR0579,2024-03-02,57,Mobile,Growth
SESS010692,USR0579,2024-03-27,28,Desktop App,Growth
SESS010693,USR0579,2024-05-30,46,Mobile,Growth
SESS010694,USR0579,2024-03-23,23,Web,Growth
SESS010695,USR0579,2024-04-11,38,Desktop App,Growth
SESS010696,USR0579,2024-02-28,59,Desktop App,Growth
SESS010697,USR0579,2024-05-02,50,Web,Growth
SESS010698,USR0579,2024-06-27,35,Web,Growth
SESS010699,USR0579,2024-06-12,16,Mobile,Growth
SESS010700,USR0579,2024-06-04,24,Web,Growth
SESS010701,USR0579,2024-06-03,57,Web,Growth
SESS010702,USR0579,2024-06-07,17,Desktop App,Growth
SESS010703,USR0579,2024-06-14,29,Mobile,Growth
SESS010704,USR0579,2024-05-31,24,Mobile,Growth
SESS010705,USR0579,2024-04-07,17,Web,Growth
SESS010706,USR0579,2024-05-16,35,Web,Growth
SESS010707,USR0579,2024-04-10,27,Desktop App,Growth
SESS010708,USR0579,2024-03-21,30,Web,Growth
SESS010709,USR0579,2024-05-11,30,Mobile,Growth
SESS010710,USR0579,2024-03-25,28,Web,Growth
SESS010711,USR0579,2024-05-25,31,Mobile,Growth
SESS010712,USR0579,2024-06-29,50,Desktop App,Growth
SESS010713,USR0579,2024-04-01,45,Desktop App,Growth
SESS010714,USR0579,2024-05-21,43,Web,Growth
SESS010715,USR0579,2024-03-05,26,Desktop App,Growth
SESS010716,USR0579,2024-05-29,52,Web,Growth
SESS010717,USR0579,2024-02-28,34,Web,Growth
SESS010718,USR0579,2024-06-12,15,Desktop App,Growth
SESS010719,USR0579,2024-05-20,27,Web,Growth
SESS010720,USR0579,2024-05-14,30,Mobile,Growth
SESS010721,USR0580,2024-06-23,18,Desktop App,Trial
SESS010722,USR0580,2024-06-04,11,Web,Trial
SESS010723,USR0580,2024-06-22,16,Web,Trial
SESS010724,USR0581,2024-02-12,23,Web,Enterprise
SESS010725,USR0581,2024-03-18,82,Web,Enterprise
SESS010726,USR0581,2024-03-06,28,Web,Enterprise
SESS010727,USR0581,2024-03-10,56,Web,Enterprise
SESS010728,USR0581,2024-03-09,45,Mobile,Enterprise
SESS010729,USR0581,2024-02-29,24,Mobile,Enterprise
SESS010730,USR0581,2024-03-24,58,Web,Enterprise
SESS010731,USR0581,2024-01-17,77,Web,Enterprise
SESS010732,USR0581,2024-01-31,68,Mobile,Enterprise
SESS010733,USR0581,2024-03-19,73,Web,Enterprise
SESS010734,USR0581,2024-03-20,69,Web,Enterprise
SESS010735,USR0581,2024-01-07,56,Web,Enterprise
SESS010736,USR0581,2024-03-18,74,Mobile,Enterprise
SESS010737,USR0581,2024-03-10,46,Web,Enterprise
SESS010738,USR0581,2024-01-11,41,Mobile,Enterprise
SESS010739,USR0581,2024-02-07,79,Web,Enterprise
SESS010740,USR0581,2024-02-12,56,Desktop App,Enterprise
SESS010741,USR0581,2024-01-27,71,Mobile,Enterprise
SESS010742,USR0581,2024-02-22,40,Mobile,Enterprise
SESS010743,USR0581,2024-02-22,38,Mobile,Enterprise
SESS010744,USR0581,2024-03-20,23,Web,Enterprise
SESS010745,USR0581,2024-02-20,52,Web,Enterprise
SESS010746,USR0581,2024-03-23,37,Web,Enterprise
SESS010747,USR0581,2024-03-28,42,Web,Enterprise
SESS010748,USR0581,2024-01-10,75,Mobile,Enterprise
SESS010749,USR0581,2024-01-19,62,Mobile,Enterprise
SESS010750,USR0581,2024-01-24,27,Mobile,Enterprise
SESS010751,USR0581,2024-04-04,20,Web,Enterprise
SESS010752,USR0582,2024-03-25,77,Web,Enterprise
SESS010753,USR0582,2024-05-03,38,Web,Enterprise
SESS010754,USR0582,2024-04-08,54,Web,Enterprise
SESS010755,USR0582,2024-06-18,52,Web,Enterprise
SESS010756,USR0582,2024-05-22,77,Mobile,Enterprise
SESS010757,USR0582,2024-06-28,35,Web,Enterprise
SESS010758,USR0582,2024-05-05,56,Web,Enterprise
SESS010759,USR0582,2024-05-28,20,Desktop App,Enterprise
SESS010760,USR0582,2024-04-11,83,Web,Enterprise
SESS010761,USR0582,2024-05-03,73,Mobile,Enterprise
SESS010762,USR0582,2024-04-22,49,Mobile,Enterprise
SESS010763,USR0582,2024-05-19,54,Web,Enterprise
SESS010764,USR0582,2024-04-14,48,Desktop App,Enterprise
SESS010765,USR0582,2024-04-21,80,Web,Enterprise
SESS010766,USR0582,2024-04-09,77,Web,Enterprise
SESS010767,USR0582,2024-06-21,64,Mobile,Enterprise
SESS010768,USR0582,2024-05-24,62,Mobile,Enterprise
SESS010769,USR0582,2024-03-14,26,Web,Enterprise
SESS010770,USR0582,2024-03-29,54,Mobile,Enterprise
SESS010771,USR0582,2024-04-03,57,Web,Enterprise
SESS010772,USR0582,2024-04-09,58,Mobile,Enterprise
SESS010773,USR0582,2024-05-19,34,Desktop App,Enterprise
SESS010774,USR0582,2024-05-12,71,Web,Enterprise
SESS010775,USR0582,2024-05-28,22,Web,Enterprise
SESS010776,USR0582,2024-04-03,59,Web,Enterprise
SESS010777,USR0582,2024-03-22,43,Web,Enterprise
SESS010778,USR0582,2024-06-07,81,Mobile,Enterprise
SESS010779,USR0582,2024-06-07,55,Web,Enterprise
SESS010780,USR0582,2024-03-14,55,Web,Enterprise
SESS010781,USR0582,2024-05-27,23,Mobile,Enterprise
SESS010782,USR0582,2024-05-12,28,Web,Enterprise
SESS010783,USR0582,2024-04-13,70,Web,Enterprise
SESS010784,USR0582,2024-05-12,34,Web,Enterprise
SESS010785,USR0582,2024-06-08,60,Web,Enterprise
SESS010786,USR0582,2024-04-29,77,Web,Enterprise
SESS010787,USR0582,2024-06-03,80,Mobile,Enterprise
SESS010788,USR0582,2024-05-30,23,Mobile,Enterprise
SESS010789,USR0582,2024-05-27,39,Web,Enterprise
SESS010790,USR0582,2024-05-14,23,Web,Enterprise
SESS010791,USR0582,2024-05-14,84,Mobile,Enterprise
SESS010792,USR0582,2024-06-28,45,Web,Enterprise
SESS010793,USR0582,2024-06-22,63,Mobile,Enterprise
SESS010794,USR0582,2024-04-21,42,Mobile,Enterprise
SESS010795,USR0582,2024-06-13,74,Mobile,Enterprise
SESS010796,USR0582,2024-04-02,71,Mobile,Enterprise
SESS010797,USR0582,2024-04-06,68,Web,Enterprise
SESS010798,USR0583,2024-06-22,74,Web,Enterprise
SESS010799,USR0583,2024-06-28,37,Web,Enterprise
SESS010800,USR0583,2024-06-18,60,Web,Enterprise
SESS010801,USR0583,2024-06-29,67,Mobile,Enterprise
SESS010802,USR0583,2024-06-29,42,Web,Enterprise
SESS010803,USR0583,2024-06-30,20,Mobile,Enterprise
SESS010804,USR0583,2024-06-30,30,Desktop App,Enterprise
SESS010805,USR0583,2024-06-25,35,Web,Enterprise
SESS010806,USR0583,2024-06-29,83,Web,Enterprise
SESS010807,USR0583,2024-06-26,88,Web,Enterprise
SESS010808,USR0583,2024-06-19,81,Web,Enterprise
SESS010809,USR0583,2024-06-28,82,Mobile,Enterprise
SESS010810,USR0583,2024-06-18,43,Web,Enterprise
SESS010811,USR0583,2024-06-22,89,Web,Enterprise
SESS010812,USR0583,2024-06-22,33,Web,Enterprise
SESS010813,USR0583,2024-06-28,34,Mobile,Enterprise
SESS010814,USR0583,2024-06-26,43,Mobile,Enterprise
SESS010815,USR0583,2024-06-22,84,Desktop App,Enterprise
SESS010816,USR0583,2024-06-29,48,Mobile,Enterprise
SESS010817,USR0583,2024-06-21,21,Desktop App,Enterprise
SESS010818,USR0583,2024-06-21,77,Desktop App,Enterprise
SESS010819,USR0583,2024-06-27,81,Web,Enterprise
SESS010820,USR0583,2024-06-20,39,Web,Enterprise
SESS010821,USR0583,2024-06-26,54,Web,Enterprise
SESS010822,USR0583,2024-06-18,28,Mobile,Enterprise
SESS010823,USR0583,2024-06-29,47,Web,Enterprise
SESS010824,USR0583,2024-06-30,77,Mobile,Enterprise
SESS010825,USR0583,2024-06-19,52,Web,Enterprise
SESS010826,USR0583,2024-06-26,54,Desktop App,Enterprise
SESS010827,USR0583,2024-06-18,51,Web,Enterprise
SESS010828,USR0584,2024-06-30,81,Desktop App,Enterprise
SESS010829,USR0584,2024-04-22,57,Web,Enterprise
SESS010830,USR0584,2024-05-07,27,Mobile,Enterprise
SESS010831,USR0584,2024-05-06,35,Web,Enterprise
SESS010832,USR0584,2024-05-04,89,Mobile,Enterprise
SESS010833,USR0584,2024-04-30,38,Mobile,Enterprise
SESS010834,USR0584,2024-05-08,82,Web,Enterprise
SESS010835,USR0584,2024-06-01,85,Mobile,Enterprise
SESS010836,USR0584,2024-05-16,84,Mobile,Enterprise
SESS010837,USR0584,2024-04-18,76,Web,Enterprise
SESS010838,USR0584,2024-04-17,78,Web,Enterprise
SESS010839,USR0584,2024-04-12,77,Desktop App,Enterprise
SESS010840,USR0584,2024-04-11,66,Mobile,Enterprise
SESS010841,USR0584,2024-06-28,42,Desktop App,Enterprise
SESS010842,USR0584,2024-04-17,20,Web,Enterprise
SESS010843,USR0584,2024-05-31,89,Web,Enterprise
SESS010844,USR0584,2024-06-20,22,Web,Enterprise
SESS010845,USR0584,2024-06-20,79,Desktop App,Enterprise
SESS010846,USR0584,2024-04-19,72,Web,Enterprise
SESS010847,USR0584,2024-06-01,86,Web,Enterprise
SESS010848,USR0584,2024-04-17,21,Web,Enterprise
SESS010849,USR0584,2024-04-28,78,Mobile,Enterprise
SESS010850,USR0584,2024-04-12,90,Mobile,Enterprise
SESS010851,USR0584,2024-04-19,82,Web,Enterprise
SESS010852,USR0584,2024-05-22,82,Mobile,Enterprise
SESS010853,USR0584,2024-06-22,71,Web,Enterprise
SESS010854,USR0584,2024-04-21,71,Desktop App,Enterprise
SESS010855,USR0584,2024-05-08,36,Web,Enterprise
SESS010856,USR0584,2024-06-08,67,Web,Enterprise
SESS010857,USR0584,2024-06-30,48,Web,Enterprise
SESS010858,USR0584,2024-06-10,23,Web,Enterprise
SESS010859,USR0584,2024-05-21,38,Web,Enterprise
SESS010860,USR0584,2024-06-13,39,Web,Enterprise
SESS010861,USR0584,2024-06-06,34,Mobile,Enterprise
SESS010862,USR0584,2024-05-13,35,Web,Enterprise
SESS010863,USR0584,2024-04-27,62,Web,Enterprise
SESS010864,USR0584,2024-05-09,62,Web,Enterprise
SESS010865,USR0584,2024-06-10,22,Desktop App,Enterprise
SESS010866,USR0584,2024-05-25,28,Mobile,Enterprise
SESS010867,USR0584,2024-04-20,25,Mobile,Enterprise
SESS010868,USR0584,2024-06-06,30,Mobile,Enterprise
SESS010869,USR0584,2024-05-24,50,Mobile,Enterprise
SESS010870,USR0584,2024-04-10,78,Mobile,Enterprise
SESS010871,USR0584,2024-05-22,48,Mobile,Enterprise
SESS010872,USR0585,2024-06-11,20,Web,Starter
SESS010873,USR0585,2024-05-26,11,Mobile,Starter
SESS010874,USR0585,2024-06-15,32,Web,Starter
SESS010875,USR0585,2024-06-12,43,Mobile,Starter
SESS010876,USR0585,2024-06-04,14,Desktop App,Starter
SESS010877,USR0585,2024-06-18,14,Mobile,Starter
SESS010878,USR0585,2024-06-13,19,Desktop App,Starter
SESS010879,USR0585,2024-05-30,40,Mobile,Starter
SESS010880,USR0585,2024-06-10,18,Web,Starter
SESS010881,USR0585,2024-06-04,40,Web,Starter
SESS010882,USR0585,2024-05-25,44,Web,Starter
SESS010883,USR0585,2024-06-16,36,Web,Starter
SESS010884,USR0585,2024-06-21,32,Mobile,Starter
SESS010885,USR0585,2024-06-01,41,Web,Starter
SESS010886,USR0585,2024-06-29,36,Web,Starter
SESS010887,USR0586,2024-06-26,51,Web,Growth
SESS010888,USR0586,2024-06-01,58,Web,Growth
SESS010889,USR0586,2024-02-25,39,Web,Growth
SESS010890,USR0586,2024-03-29,50,Mobile,Growth
SESS010891,USR0586,2024-02-20,18,Mobile,Growth
SESS010892,USR0586,2024-06-28,44,Desktop App,Growth
SESS010893,USR0586,2024-05-03,48,Web,Growth
SESS010894,USR0586,2024-06-24,42,Web,Growth
SESS010895,USR0586,2024-04-15,42,Mobile,Growth
SESS010896,USR0586,2024-04-16,36,Mobile,Growth
SESS010897,USR0586,2024-05-14,50,Mobile,Growth
SESS010898,USR0586,2024-05-27,49,Web,Growth
SESS010899,USR0586,2024-06-18,23,Web,Growth
SESS010900,USR0586,2024-06-27,31,Desktop App,Growth
SESS010901,USR0586,2024-04-14,38,Web,Growth
SESS010902,USR0586,2024-06-21,35,Web,Growth
SESS010903,USR0586,2024-02-16,31,Web,Growth
SESS010904,USR0586,2024-04-01,35,Web,Growth
SESS010905,USR0586,2024-03-13,17,Web,Growth
SESS010906,USR0586,2024-06-30,50,Web,Growth
SESS010907,USR0586,2024-05-16,29,Desktop App,Growth
SESS010908,USR0586,2024-05-03,17,Web,Growth
SESS010909,USR0586,2024-02-24,38,Web,Growth
SESS010910,USR0586,2024-04-26,43,Web,Growth
SESS010911,USR0586,2024-06-09,31,Desktop App,Growth
SESS010912,USR0586,2024-03-17,30,Web,Growth
SESS010913,USR0586,2024-06-17,58,Web,Growth
SESS010914,USR0586,2024-06-27,20,Mobile,Growth
SESS010915,USR0586,2024-03-29,55,Mobile,Growth
SESS010916,USR0586,2024-04-22,50,Web,Growth
SESS010917,USR0586,2024-02-16,33,Mobile,Growth
SESS010918,USR0586,2024-04-15,24,Mobile,Growth
SESS010919,USR0587,2024-06-16,42,Web,Starter
SESS010920,USR0587,2024-06-01,40,Desktop App,Starter
SESS010921,USR0587,2024-06-12,16,Web,Starter
SESS010922,USR0587,2024-06-18,12,Web,Starter
SESS010923,USR0587,2024-04-21,20,Web,Starter
SESS010924,USR0587,2024-04-23,41,Mobile,Starter
SESS010925,USR0587,2024-06-22,34,Web,Starter
SESS010926,USR0588,2024-05-25,11,Web,Starter
SESS010927,USR0588,2024-06-04,33,Web,Starter
SESS010928,USR0588,2024-03-17,27,Web,Starter
SESS010929,USR0588,2024-04-20,32,Web,Starter
SESS010930,USR0588,2024-03-13,15,Web,Starter
SESS010931,USR0588,2024-03-31,24,Mobile,Starter
SESS010932,USR0589,2024-06-19,13,Mobile,Starter
SESS010933,USR0589,2024-06-19,27,Web,Starter
SESS010934,USR0589,2024-05-31,16,Web,Starter
SESS010935,USR0589,2024-06-22,15,Mobile,Starter
SESS010936,USR0589,2024-06-23,19,Web,Starter
SESS010937,USR0589,2024-06-17,19,Web,Starter
SESS010938,USR0589,2024-06-19,15,Web,Starter
SESS010939,USR0589,2024-06-12,41,Desktop App,Starter
SESS010940,USR0589,2024-06-22,33,Desktop App,Starter
SESS010941,USR0589,2024-05-30,19,Web,Starter
SESS010942,USR0589,2024-06-20,18,Web,Starter
SESS010943,USR0589,2024-06-19,21,Desktop App,Starter
SESS010944,USR0589,2024-06-21,11,Mobile,Starter
SESS010945,USR0590,2024-06-22,19,Mobile,Starter
SESS010946,USR0590,2024-06-22,20,Mobile,Starter
SESS010947,USR0590,2024-06-22,19,Desktop App,Starter
SESS010948,USR0590,2024-06-23,43,Web,Starter
SESS010949,USR0590,2024-06-10,24,Web,Starter
SESS010950,USR0590,2024-06-11,39,Desktop App,Starter
SESS010951,USR0590,2024-06-19,27,Mobile,Starter
SESS010952,USR0591,2024-03-10,60,Web,Growth
SESS010953,USR0591,2024-01-18,54,Desktop App,Growth
SESS010954,USR0591,2024-06-23,50,Mobile,Growth
SESS010955,USR0591,2024-02-24,24,Web,Growth
SESS010956,USR0591,2024-03-09,35,Web,Growth
SESS010957,USR0591,2024-02-12,29,Mobile,Growth
SESS010958,USR0591,2024-02-27,30,Mobile,Growth
SESS010959,USR0591,2024-04-01,23,Web,Growth
SESS010960,USR0591,2024-03-06,33,Web,Growth
SESS010961,USR0591,2024-03-04,50,Mobile,Growth
SESS010962,USR0591,2024-01-22,20,Web,Growth
SESS010963,USR0591,2024-06-28,17,Web,Growth
SESS010964,USR0591,2024-04-20,46,Web,Growth
SESS010965,USR0591,2024-02-01,33,Mobile,Growth
SESS010966,USR0591,2024-02-09,32,Web,Growth
SESS010967,USR0591,2024-05-11,21,Web,Growth
SESS010968,USR0591,2024-05-21,28,Web,Growth
SESS010969,USR0591,2024-04-04,29,Web,Growth
SESS010970,USR0591,2024-05-31,48,Desktop App,Growth
SESS010971,USR0591,2024-04-19,16,Web,Growth
SESS010972,USR0591,2024-04-19,54,Desktop App,Growth
SESS010973,USR0591,2024-03-08,56,Web,Growth
SESS010974,USR0591,2024-03-17,54,Web,Growth
SESS010975,USR0592,2024-04-23,47,Mobile,Growth
SESS010976,USR0592,2024-03-28,33,Mobile,Growth
SESS010977,USR0592,2024-04-06,17,Web,Growth
SESS010978,USR0592,2024-05-25,36,Mobile,Growth
SESS010979,USR0592,2024-06-11,33,Web,Growth
SESS010980,USR0592,2024-03-28,21,Web,Growth
SESS010981,USR0592,2024-04-05,36,Desktop App,Growth
