usage_id,user_id,feature_name,usage_date,usage_count,plan
FU008552,USR0552,Reporting & Analytics,2024-06-09,5,Enterprise
FU008553,USR0552,Reporting & Analytics,2024-06-19,12,Enterprise
FU008554,USR0552,Reporting & Analytics,2024-04-22,2,Enterprise
FU008555,USR0552,Integrations,2024-04-21,1,Enterprise
FU008556,USR0552,Integrations,2024-04-25,15,Enterprise
FU008557,USR0552,Integrations,2024-06-03,8,Enterprise
FU008558,USR0552,Integrations,2024-05-16,1,Enterprise
FU008559,USR0552,Calendar View,2024-05-01,11,Enterprise
FU008560,USR0552,Kanban Board,2024-06-21,14,Enterprise
FU008561,USR0552,Kanban Board,2024-04-25,1,Enterprise
FU008562,USR0552,Kanban Board,2024-05-14,9,Enterprise
FU008563,USR0553,Task Management,2024-06-30,7,Trial
FU008564,USR0553,Task Management,2024-02-25,2,Trial
FU008565,USR0553,Task Management,2024-06-10,3,Trial
FU008566,USR0553,Team Chat,2024-06-19,8,Trial
FU008567,USR0553,File Sharing,2024-01-28,13,Trial
FU008568,USR0553,File Sharing,2024-02-09,9,Trial
FU008569,USR0553,File Sharing,2024-06-05,8,Trial
FU008570,USR0553,File Sharing,2024-05-01,11,Trial
FU008571,USR0553,File Sharing,2024-04-27,11,Trial
FU008572,USR0553,Calendar View,2024-02-09,2,Trial
FU008573,USR0553,Calendar View,2024-06-02,14,Trial
FU008574,USR0554,Task Management,2024-04-06,3,Growth
FU008575,USR0554,Task Management,2024-05-03,8,Growth
FU008576,USR0554,File Sharing,2024-03-08,8,Growth
FU008577,USR0554,Time Tracking,2024-05-06,9,Growth
FU008578,USR0554,Integrations,2024-04-03,6,Growth
FU008579,USR0554,Integrations,2024-06-12,2,Growth
FU008580,USR0554,Integrations,2024-03-22,8,Growth
FU008581,USR0554,Integrations,2024-06-18,15,Growth
FU008582,USR0554,Integrations,2024-05-17,13,Growth
FU008583,USR0554,Calendar View,2024-03-29,13,Growth
FU008584,USR0554,Calendar View,2024-06-30,14,Growth
FU008585,USR0554,Calendar View,2024-05-21,4,Growth
FU008586,USR0554,Kanban Board,2024-03-25,3,Growth
FU008587,USR0554,Kanban Board,2024-05-25,4,Growth
FU008588,USR0554,Kanban Board,2024-03-24,15,Growth
FU008589,USR0554,Kanban Board,2024-06-20,10,Growth
FU008590,USR0555,Task Management,2024-06-30,10,Growth
FU008591,USR0555,Task Management,2024-06-27,7,Growth
FU008592,USR0555,Task Management,2024-06-27,11,Growth
FU008593,USR0555,Task Management,2024-06-26,8,Growth
FU008594,USR0555,Team Chat,2024-06-28,3,Growth
FU008595,USR0555,Team Chat,2024-06-26,8,Growth
FU008596,USR0555,Time Tracking,2024-06-21,10,Growth
FU008597,USR0555,Time Tracking,2024-06-16,9,Growth
FU008598,USR0555,Time Tracking,2024-06-19,14,Growth
FU008599,USR0555,Time Tracking,2024-06-18,11,Growth
FU008600,USR0555,Time Tracking,2024-06-28,9,Growth
FU008601,USR0555,Calendar View,2024-06-26,15,Growth
FU008602,USR0555,Calendar View,2024-06-28,11,Growth
FU008603,USR0555,Calendar View,2024-06-20,13,Growth
FU008604,USR0556,Task Management,2024-06-13,10,Starter
FU008605,USR0556,Task Management,2024-06-10,7,Starter
FU008606,USR0556,Task Management,2024-05-03,15,Starter
FU008607,USR0556,Task Management,2024-04-18,6,Starter
FU008608,USR0556,Team Chat,2024-03-28,9,Starter
FU008609,USR0556,Team Chat,2024-06-18,9,Starter
FU008610,USR0556,Team Chat,2024-04-02,11,Starter
FU008611,USR0556,Team Chat,2024-05-30,7,Starter
FU008612,USR0556,Team Chat,2024-05-15,7,Starter
FU008613,USR0556,File Sharing,2024-06-18,1,Starter
FU008614,USR0556,File Sharing,2024-04-13,6,Starter
FU008615,USR0556,Reporting & Analytics,2024-04-07,8,Starter
FU008616,USR0556,Reporting & Analytics,2024-05-01,11,Starter
FU008617,USR0557,Task Management,2024-06-21,7,Enterprise
FU008618,USR0557,Task Management,2024-06-24,11,Enterprise
FU008619,USR0557,Task Management,2024-06-30,3,Enterprise
FU008620,USR0557,Team Chat,2024-06-26,13,Enterprise
FU008621,USR0557,Team Chat,2024-06-25,15,Enterprise
FU008622,USR0557,Team Chat,2024-06-30,13,Enterprise
FU008623,USR0557,Team Chat,2024-06-27,8,Enterprise
FU008624,USR0557,File Sharing,2024-06-26,15,Enterprise
FU008625,USR0557,File Sharing,2024-06-28,14,Enterprise
FU008626,USR0557,File Sharing,2024-06-30,5,Enterprise
FU008627,USR0557,Time Tracking,2024-06-25,15,Enterprise
FU008628,USR0557,Time Tracking,2024-06-21,10,Enterprise
FU008629,USR0557,Reporting & Analytics,2024-06-25,15,Enterprise
FU008630,USR0557,Reporting & Analytics,2024-06-26,7,Enterprise
FU008631,USR0557,Reporting & Analytics,2024-06-22,15,Enterprise
FU008632,USR0557,Reporting & Analytics,2024-06-27,3,Enterprise
FU008633,USR0557,Calendar View,2024-06-29,12,Enterprise
FU008634,USR0557,Calendar View,2024-06-22,14,Enterprise
FU008635,USR0557,Calendar View,2024-06-29,11,Enterprise
FU008636,USR0557,Kanban Board,2024-06-30,11,Enterprise
FU008637,USR0557,Kanban Board,2024-06-30,11,Enterprise
FU008638,USR0557,Kanban Board,2024-06-23,13,Enterprise
FU008639,USR0558,Task Management,2024-02-21,10,Enterprise
FU008640,USR0558,Task Management,2024-04-16,8,Enterprise
FU008641,USR0558,Team Chat,2024-02-04,2,Enterprise
FU008642,USR0558,File Sharing,2024-05-24,3,Enterprise
FU008643,USR0558,File Sharing,2024-04-07,8,Enterprise
FU008644,USR0558,File Sharing,2024-06-24,15,Enterprise
FU008645,USR0558,File Sharing,2024-05-22,7,Enterprise
FU008646,USR0558,File Sharing,2024-06-23,7,Enterprise
FU008647,USR0558,Time Tracking,2024-04-19,14,Enterprise
FU008648,USR0558,Time Tracking,2024-05-13,6,Enterprise
FU008649,USR0558,Time Tracking,2024-04-11,12,Enterprise
FU008650,USR0558,Reporting & Analytics,2024-04-29,2,Enterprise
FU008651,USR0558,Reporting & Analytics,2024-06-20,15,Enterprise
FU008652,USR0558,Reporting & Analytics,2024-02-12,10,Enterprise
FU008653,USR0558,Reporting & Analytics,2024-03-09,4,Enterprise
FU008654,USR0558,Reporting & Analytics,2024-06-29,4,Enterprise
FU008655,USR0558,Integrations,2024-06-25,2,Enterprise
FU008656,USR0558,Integrations,2024-03-26,6,Enterprise
FU008657,USR0558,Integrations,2024-06-12,11,Enterprise
FU008658,USR0558,Integrations,2024-04-01,12,Enterprise
FU008659,USR0558,Kanban Board,2024-02-03,8,Enterprise
FU008660,USR0558,Kanban Board,2024-04-12,5,Enterprise
FU008661,USR0558,Kanban Board,2024-06-23,8,Enterprise
FU008662,USR0559,Task Management,2024-06-27,9,Enterprise
FU008663,USR0559,Task Management,2024-06-26,1,Enterprise
FU008664,USR0559,Task Management,2024-06-28,12,Enterprise
FU008665,USR0559,Task Management,2024-06-27,4,Enterprise
FU008666,USR0559,Task Management,2024-06-27,4,Enterprise
FU008667,USR0559,Team Chat,2024-06-26,6,Enterprise
FU008668,USR0559,Team Chat,2024-06-29,15,Enterprise
FU008669,USR0559,Team Chat,2024-06-25,3,Enterprise
FU008670,USR0559,File Sharing,2024-06-25,13,Enterprise
FU008671,USR0559,File Sharing,2024-06-28,10,Enterprise
FU008672,USR0559,File Sharing,2024-06-25,15,Enterprise
FU008673,USR0559,File Sharing,2024-06-30,15,Enterprise
FU008674,USR0559,File Sharing,2024-06-29,11,Enterprise
FU008675,USR0559,Time Tracking,2024-06-26,7,Enterprise
FU008676,USR0559,Time Tracking,2024-06-28,12,Enterprise
FU008677,USR0559,Time Tracking,2024-06-26,10,Enterprise
FU008678,USR0559,Reporting & Analytics,2024-06-29,2,Enterprise
FU008679,USR0559,Reporting & Analytics,2024-06-29,3,Enterprise
FU008680,USR0559,Reporting & Analytics,2024-06-28,14,Enterprise
FU008681,USR0559,Reporting & Analytics,2024-06-27,4,Enterprise
FU008682,USR0559,Reporting & Analytics,2024-06-30,4,Enterprise
FU008683,USR0559,Integrations,2024-06-26,10,Enterprise
FU008684,USR0559,Integrations,2024-06-27,6,Enterprise
FU008685,USR0559,Integrations,2024-06-28,11,Enterprise
FU008686,USR0559,Integrations,2024-06-27,9,Enterprise
FU008687,USR0559,Integrations,2024-06-28,2,Enterprise
FU008688,USR0559,Calendar View,2024-06-29,12,Enterprise
FU008689,USR0559,Calendar View,2024-06-27,12,Enterprise
FU008690,USR0559,Calendar View,2024-06-29,3,Enterprise
FU008691,USR0559,Calendar View,2024-06-30,14,Enterprise
FU008692,USR0559,Calendar View,2024-06-25,9,Enterprise
FU008693,USR0559,Kanban Board,2024-06-27,4,Enterprise
FU008694,USR0559,Kanban Board,2024-06-27,13,Enterprise
FU008695,USR0559,Kanban Board,2024-06-25,4,Enterprise
FU008696,USR0559,Kanban Board,2024-06-30,9,Enterprise
FU008697,USR0559,Kanban Board,2024-06-27,14,Enterprise
FU008698,USR0560,Task Management,2024-05-08,13,Starter
FU008699,USR0560,Task Management,2024-04-06,8,Starter
FU008700,USR0560,Task Management,2024-04-29,13,Starter
FU008701,USR0560,Team Chat,2024-06-23,8,Starter
FU008702,USR0560,Team Chat,2024-03-12,14,Starter
FU008703,USR0560,Team Chat,2024-03-26,4,Starter
FU008704,USR0560,Calendar View,2024-04-13,10,Starter
FU008705,USR0560,Calendar View,2024-05-27,11,Starter
FU008706,USR0560,Calendar View,2024-04-13,11,Starter
FU008707,USR0560,Calendar View,2024-03-17,14,Starter
FU008708,USR0560,Kanban Board,2024-04-25,11,Starter
FU008709,USR0561,Task Management,2024-06-28,12,Starter
FU008710,USR0561,File Sharing,2024-05-10,1,Starter
FU008711,USR0561,File Sharing,2024-05-12,13,Starter
FU008712,USR0561,File Sharing,2024-05-25,4,Starter
FU008713,USR0561,File Sharing,2024-05-07,10,Starter
FU008714,USR0561,File Sharing,2024-06-02,3,Starter
FU008715,USR0561,Kanban Board,2024-05-18,9,Starter
FU008716,USR0562,Task Management,2024-06-15,9,Growth
FU008717,USR0562,Task Management,2024-06-27,5,Growth
FU008718,USR0562,Task Management,2024-06-10,12,Growth
FU008719,USR0562,Team Chat,2024-06-14,15,Growth
FU008720,USR0562,Team Chat,2024-06-10,2,Growth
FU008721,USR0562,Team Chat,2024-06-23,7,Growth
FU008722,USR0562,Team Chat,2024-06-23,2,Growth
FU008723,USR0562,Team Chat,2024-06-27,11,Growth
FU008724,USR0562,File Sharing,2024-06-02,3,Growth
FU008725,USR0562,Integrations,2024-06-04,15,Growth
FU008726,USR0562,Integrations,2024-06-21,2,Growth
FU008727,USR0562,Integrations,2024-06-07,1,Growth
FU008728,USR0562,Integrations,2024-06-11,9,Growth
FU008729,USR0562,Integrations,2024-06-05,7,Growth
FU008730,USR0562,Calendar View,2024-06-17,9,Growth
FU008731,USR0562,Calendar View,2024-05-31,5,Growth
FU008732,USR0562,Kanban Board,2024-06-12,9,Growth
FU008733,USR0562,Kanban Board,2024-06-25,6,Growth
FU008734,USR0562,Kanban Board,2024-06-07,4,Growth
FU008735,USR0562,Kanban Board,2024-06-16,15,Growth
FU008736,USR0563,Task Management,2024-06-06,11,Starter
FU008737,USR0563,Team Chat,2024-06-12,5,Starter
FU008738,USR0563,Kanban Board,2024-06-26,6,Starter
FU008739,USR0563,Kanban Board,2024-06-15,14,Starter
FU008740,USR0564,Task Management,2024-05-19,4,Enterprise
FU008741,USR0564,Task Management,2024-05-11,12,Enterprise
FU008742,USR0564,Task Management,2024-06-24,9,Enterprise
FU008743,USR0564,Team Chat,2024-04-10,4,Enterprise
FU008744,USR0564,Team Chat,2024-04-25,4,Enterprise
FU008745,USR0564,Team Chat,2024-04-29,2,Enterprise
FU008746,USR0564,File Sharing,2024-06-24,11,Enterprise
FU008747,USR0564,Time Tracking,2024-06-13,5,Enterprise
FU008748,USR0564,Time Tracking,2024-04-18,5,Enterprise
FU008749,USR0564,Time Tracking,2024-04-12,1,Enterprise
FU008750,USR0564,Time Tracking,2024-05-09,13,Enterprise
FU008751,USR0564,Reporting & Analytics,2024-06-08,10,Enterprise
FU008752,USR0564,Reporting & Analytics,2024-04-07,12,Enterprise
FU008753,USR0564,Reporting & Analytics,2024-05-20,14,Enterprise
FU008754,USR0564,Calendar View,2024-05-12,14,Enterprise
FU008755,USR0564,Calendar View,2024-04-19,7,Enterprise
FU008756,USR0564,Calendar View,2024-06-11,1,Enterprise
FU008757,USR0564,Calendar View,2024-06-01,11,Enterprise
FU008758,USR0564,Calendar View,2024-06-03,4,Enterprise
FU008759,USR0564,Kanban Board,2024-05-24,10,Enterprise
FU008760,USR0564,Kanban Board,2024-06-26,2,Enterprise
FU008761,USR0565,Task Management,2024-06-06,9,Starter
FU008762,USR0565,File Sharing,2024-06-07,4,Starter
FU008763,USR0565,File Sharing,2024-05-08,9,Starter
FU008764,USR0565,File Sharing,2024-05-24,14,Starter
FU008765,USR0565,File Sharing,2024-05-18,7,Starter
FU008766,USR0565,File Sharing,2024-06-08,4,Starter
FU008767,USR0565,Time Tracking,2024-06-22,14,Starter
FU008768,USR0565,Time Tracking,2024-05-22,9,Starter
FU008769,USR0565,Time Tracking,2024-05-12,5,Starter
FU008770,USR0565,Time Tracking,2024-05-24,5,Starter
FU008771,USR0565,Time Tracking,2024-05-20,14,Starter
FU008772,USR0565,Calendar View,2024-05-09,5,Starter
FU008773,USR0565,Calendar View,2024-05-07,1,Starter
FU008774,USR0565,Calendar View,2024-05-15,4,Starter
FU008775,USR0565,Kanban Board,2024-06-29,14,Starter
FU008776,USR0565,Kanban Board,2024-06-30,9,Starter
FU008777,USR0565,Kanban Board,2024-05-22,1,Starter
FU008778,USR0565,Kanban Board,2024-06-09,10,Starter
FU008779,USR0565,Kanban Board,2024-06-23,7,Starter
FU008780,USR0566,Task Management,2024-06-02,13,Starter
FU008781,USR0566,Time Tracking,2024-06-07,2,Starter
FU008782,USR0566,Time Tracking,2024-06-18,15,Starter
FU008783,USR0566,Time Tracking,2024-06-27,9,Starter
FU008784,USR0566,Time Tracking,2024-06-10,3,Starter
FU008785,USR0566,Calendar View,2024-06-14,6,Starter
FU008786,USR0566,Calendar View,2024-06-11,2,Starter
FU008787,USR0566,Calendar View,2024-06-02,13,Starter
FU008788,USR0566,Kanban Board,2024-05-27,7,Starter
FU008789,USR0566,Kanban Board,2024-05-30,11,Starter
FU008790,USR0567,Task Management,2024-04-29,14,Trial
FU008791,USR0567,Task Management,2024-06-29,10,Trial
FU008792,USR0567,Task Management,2024-04-13,1,Trial
FU008793,USR0567,Task Management,2024-05-06,4,Trial
FU008794,USR0567,Team Chat,2024-04-04,14,Trial
FU008795,USR0567,Time Tracking,2024-04-29,10,Trial
FU008796,USR0567,Time Tracking,2024-04-14,2,Trial
FU008797,USR0567,Calendar View,2024-04-18,10,Trial
FU008798,USR0567,Calendar View,2024-06-19,14,Trial
FU008799,USR0568,Task Management,2024-01-23,5,Starter
FU008800,USR0568,Task Management,2024-05-02,2,Starter
FU008801,USR0568,Task Management,2024-01-23,15,Starter
FU008802,USR0568,Task Management,2024-05-01,11,Starter
FU008803,USR0568,Team Chat,2024-01-16,12,Starter
FU008804,USR0568,Team Chat,2024-04-17,9,Starter
FU008805,USR0568,Team Chat,2024-04-17,1,Starter
FU008806,USR0568,Team Chat,2024-04-23,1,Starter
FU008807,USR0568,File Sharing,2024-03-10,5,Starter
FU008808,USR0568,File Sharing,2024-05-31,1,Starter
FU008809,USR0568,File Sharing,2024-03-19,7,Starter
FU008810,USR0568,File Sharing,2024-06-05,5,Starter
FU008811,USR0568,File Sharing,2024-06-03,10,Starter
FU008812,USR0568,Integrations,2024-01-21,15,Starter
FU008813,USR0568,Integrations,2024-06-07,9,Starter
FU008814,USR0568,Integrations,2024-03-25,7,Starter
FU008815,USR0568,Integrations,2024-02-05,11,Starter
FU008816,USR0568,Calendar View,2024-02-11,2,Starter
FU008817,USR0568,Calendar View,2024-04-16,15,Starter
FU008818,USR0568,Calendar View,2024-04-30,10,Starter
FU008819,USR0568,Kanban Board,2024-03-31,10,Starter
FU008820,USR0568,Kanban Board,2024-06-20,1,Starter
FU008821,USR0569,Task Management,2024-06-18,8,Starter
FU008822,USR0569,Task Management,2024-06-17,10,Starter
FU008823,USR0569,Task Management,2024-06-17,2,Starter
FU008824,USR0569,Task Management,2024-06-25,15,Starter
FU008825,USR0569,Task Management,2024-06-25,8,Starter
FU008826,USR0569,Team Chat,2024-06-18,11,Starter
FU008827,USR0569,Team Chat,2024-06-26,10,Starter
FU008828,USR0569,File Sharing,2024-06-24,4,Starter
FU008829,USR0569,File Sharing,2024-06-23,9,Starter
FU008830,USR0569,File Sharing,2024-06-28,4,Starter
FU008831,USR0569,Time Tracking,2024-06-21,3,Starter
FU008832,USR0569,Time Tracking,2024-06-19,14,Starter
FU008833,USR0569,Time Tracking,2024-06-29,12,Starter
FU008834,USR0569,Time Tracking,2024-06-23,15,Starter
FU008835,USR0569,Time Tracking,2024-06-28,8,Starter
FU008836,USR0569,Calendar View,2024-06-20,2,Starter
FU008837,USR0569,Calendar View,2024-06-20,10,Starter
FU008838,USR0569,Kanban Board,2024-06-18,4,Starter
FU008839,USR0569,Kanban Board,2024-06-22,14,Starter
FU008840,USR0569,Kanban Board,2024-06-26,13,Starter
FU008841,USR0570,Task Management,2024-06-26,8,Starter
FU008842,USR0570,Task Management,2024-06-16,5,Starter
FU008843,USR0570,Task Management,2024-06-25,10,Starter
FU008844,USR0570,Team Chat,2024-06-06,5,Starter
FU008845,USR0570,Team Chat,2024-06-11,2,Starter
FU008846,USR0570,Team Chat,2024-06-20,4,Starter
FU008847,USR0570,Team Chat,2024-06-18,13,Starter
FU008848,USR0570,Team Chat,2024-06-18,6,Starter
FU008849,USR0570,File Sharing,2024-06-27,11,Starter
FU008850,USR0570,File Sharing,2024-06-26,8,Starter
FU008851,USR0570,File Sharing,2024-06-22,9,Starter
FU008852,USR0570,Calendar View,2024-06-19,14,Starter
FU008853,USR0570,Kanban Board,2024-06-26,13,Starter
FU008854,USR0570,Kanban Board,2024-06-28,3,Starter
FU008855,USR0570,Kanban Board,2024-06-10,7,Starter
FU008856,USR0570,Kanban Board,2024-06-30,8,Starter
FU008857,USR0570,Kanban Board,2024-06-19,14,Starter
FU008858,USR0571,Task Management,2024-06-18,15,Trial
FU008859,USR0571,Task Management,2024-03-27,9,Trial
FU008860,USR0571,Task Management,2024-03-07,13,Trial
FU008861,USR0571,File Sharing,2024-05-06,6,Trial
FU008862,USR0571,Calendar View,2024-02-05,4,Trial
FU008863,USR0571,Calendar View,2024-02-11,4,Trial
FU008864,USR0571,Calendar View,2024-05-18,15,Trial
FU008865,USR0571,Calendar View,2024-05-10,12,Trial
FU008866,USR0571,Calendar View,2024-06-29,1,Trial
FU008867,USR0571,Kanban Board,2024-06-01,11,Trial
FU008868,USR0571,Kanban Board,2024-06-17,10,Trial
FU008869,USR0571,Kanban Board,2024-04-04,11,Trial
FU008870,USR0571,Kanban Board,2024-04-12,3,Trial
FU008871,USR0571,Kanban Board,2024-02-26,7,Trial
FU008872,USR0572,Task Management,2024-06-19,14,Starter
FU008873,USR0572,Task Management,2024-06-09,4,Starter
FU008874,USR0572,Task Management,2024-06-09,4,Starter
FU008875,USR0572,Task Management,2024-06-15,10,Starter
FU008876,USR0572,Task Management,2024-05-25,7,Starter
FU008877,USR0572,File Sharing,2024-06-02,10,Starter
FU008878,USR0572,File Sharing,2024-06-15,15,Starter
FU008879,USR0572,File Sharing,2024-05-13,8,Starter
FU008880,USR0572,File Sharing,2024-06-17,15,Starter
FU008881,USR0572,Calendar View,2024-05-21,2,Starter
FU008882,USR0572,Calendar View,2024-05-30,12,Starter
FU008883,USR0572,Calendar View,2024-06-25,14,Starter
FU008884,USR0572,Calendar View,2024-06-10,10,Starter
FU008885,USR0573,Task Management,2024-04-29,5,Growth
FU008886,USR0573,Task Management,2024-05-21,13,Growth
FU008887,USR0573,Task Management,2024-04-30,11,Growth
FU008888,USR0573,Task Management,2024-06-22,10,Growth
FU008889,USR0573,Task Management,2024-06-13,9,Growth
FU008890,USR0573,Team Chat,2024-06-17,3,Growth
FU008891,USR0573,Team Chat,2024-04-30,2,Growth
FU008892,USR0573,Team Chat,2024-05-06,14,Growth
FU008893,USR0573,File Sharing,2024-05-07,14,Growth
FU008894,USR0573,File Sharing,2024-05-29,4,Growth
FU008895,USR0573,File Sharing,2024-06-11,15,Growth
FU008896,USR0573,Time Tracking,2024-06-15,6,Growth
FU008897,USR0573,Kanban Board,2024-06-20,13,Growth
FU008898,USR0573,Kanban Board,2024-06-19,4,Growth
FU008899,USR0574,Task Management,2024-02-29,3,Trial
FU008900,USR0574,Team Chat,2024-04-18,3,Trial
FU008901,USR0574,File Sharing,2024-02-09,13,Trial
FU008902,USR0574,File Sharing,2024-03-10,8,Trial
FU008903,USR0574,Kanban Board,2024-05-13,11,Trial
FU008904,USR0574,Kanban Board,2024-04-14,12,Trial
FU008905,USR0574,Kanban Board,2024-05-26,15,Trial
FU008906,USR0574,Kanban Board,2024-03-30,12,Trial
FU008907,USR0574,Kanban Board,2024-02-25,10,Trial
FU008908,USR0575,Task Management,2024-06-10,8,Growth
FU008909,USR0575,Task Management,2024-05-29,5,Growth
FU008910,USR0575,Task Management,2024-06-03,10,Growth
FU008911,USR0575,Task Management,2024-04-23,15,Growth
FU008912,USR0575,Task Management,2024-06-27,1,Growth
FU008913,USR0575,Team Chat,2024-06-16,12,Growth
FU008914,USR0575,Team Chat,2024-04-12,12,Growth
FU008915,USR0575,Team Chat,2024-04-22,13,Growth
FU008916,USR0575,Team Chat,2024-04-24,6,Growth
FU008917,USR0575,Team Chat,2024-06-26,11,Growth
FU008918,USR0575,File Sharing,2024-06-03,7,Growth
FU008919,USR0575,File Sharing,2024-06-23,7,Growth
FU008920,USR0575,File Sharing,2024-04-24,11,Growth
FU008921,USR0575,File Sharing,2024-03-28,11,Growth
FU008922,USR0575,File Sharing,2024-04-02,3,Growth
